60129542280,FILE,<empty>,,<empty>,,,lib/checkers.cpp,,,0
60129542281,FILE,<empty>,,<empty>,,,lib/checkers.h,,,0
60129542282,FILE,<empty>,,<empty>,,,lib/checkersidmapping.cpp,,,0
60129542283,FILE,<empty>,,<empty>,,,lib/checkersreport.cpp,,,0
60129542284,FILE,<empty>,,<empty>,,,lib/checkersreport.h,,,0
60129542285,FILE,<empty>,,<empty>,,,lib/checkexceptionsafety.cpp,,,0
60129542286,FILE,<empty>,,<empty>,,,lib/checkexceptionsafety.h,,,0
60129542287,FILE,<empty>,,<empty>,,,lib/checkfunctions.cpp,,,0
60129542288,FILE,<empty>,,<empty>,,,lib/checkfunctions.h,,,0
60129542289,FILE,<empty>,,<empty>,,,lib/checkinternal.cpp,,,0
60129542290,FILE,<empty>,,<empty>,,,lib/checkinternal.h,,,0
60129542291,FILE,<empty>,,<empty>,,,lib/checkio.cpp,,,0
60129542292,FILE,<empty>,,<empty>,,,lib/checkio.h,,,0
60129542293,FILE,<empty>,,<empty>,,,lib/checkleakautovar.cpp,,,0
60129542294,FILE,<empty>,,<empty>,,,lib/checkleakautovar.h,,,0
60129542295,FILE,<empty>,,<empty>,,,lib/checkmemoryleak.cpp,,,0
60129542296,FILE,<empty>,,<empty>,,,lib/checkmemoryleak.h,,,0
60129542297,FILE,<empty>,,<empty>,,,lib/checknullpointer.cpp,,,0
60129542298,FILE,<empty>,,<empty>,,,lib/checknullpointer.h,,,0
60129542299,FILE,<empty>,,<empty>,,,lib/checkother.cpp,,,0
60129542300,FILE,<empty>,,<empty>,,,lib/checkother.h,,,0
60129542301,FILE,<empty>,,<empty>,,,lib/checkpostfixoperator.cpp,,,0
60129542302,FILE,<empty>,,<empty>,,,lib/checkpostfixoperator.h,,,0
60129542303,FILE,<empty>,,<empty>,,,lib/checksizeof.cpp,,,0
60129542304,FILE,<empty>,,<empty>,,,lib/checksizeof.h,,,0
60129542305,FILE,<empty>,,<empty>,,,lib/checkstl.cpp,,,0
60129542306,FILE,<empty>,,<empty>,,,lib/checkstl.h,,,0
60129542307,FILE,<empty>,,<empty>,,,lib/checkstring.cpp,,,0
60129542308,FILE,<empty>,,<empty>,,,lib/checkstring.h,,,0
60129542309,FILE,<empty>,,<empty>,,,lib/checktype.cpp,,,0
60129542310,FILE,<empty>,,<empty>,,,lib/checktype.h,,,0
60129542311,FILE,<empty>,,<empty>,,,lib/checkuninitvar.cpp,,,0
60129542312,FILE,<empty>,,<empty>,,,lib/checkuninitvar.h,,,0
60129542313,FILE,<empty>,,<empty>,,,lib/checkunusedfunctions.cpp,,,0
60129542314,FILE,<empty>,,<empty>,,,lib/checkunusedfunctions.h,,,0
60129542315,FILE,<empty>,,<empty>,,,lib/checkunusedvar.cpp,,,0
