90194313596,LITERAL,1,,"""argument to '--output-format=' must be 'text', 'sarif' or 'xml'.""",36,,1039,,,2,,char[65]
90194313597,LITERAL,2,,"""""",37,,1042,,,2,,char[1]
90194313598,LITERAL,2,,"""--performance-valueflow-max-time=""",40,,1048,,,2,,char[34]
90194313599,LITERAL,3,,33,77,,1048,,,3,,int
90194313600,LITERAL,2,,0,84,,1048,,,2,,int
90194313601,LITERAL,2,,33,42,,1049,,,2,,int
90194313602,LITERAL,4,,true,75,,1049,,,4,,bool
90194313603,LITERAL,2,,"""--performance-valueflow-max-if-count=""",40,,1053,,,2,,char[38]
90194313604,LITERAL,3,,37,81,,1053,,,3,,int
90194313605,LITERAL,2,,0,88,,1053,,,2,,int
90194313606,LITERAL,2,,37,42,,1054,,,2,,int
90194313607,LITERAL,4,,true,78,,1054,,,4,,bool
90194313608,LITERAL,2,,"""--performance-valueflow-max-iterations=""",40,,1058,,,2,,char[40]
90194313609,LITERAL,3,,39,83,,1058,,,3,,int
90194313610,LITERAL,2,,0,90,,1058,,,2,,int
90194313611,LITERAL,2,,39,42,,1059,,,2,,int
90194313612,LITERAL,4,,true,81,,1059,,,4,,bool
90194313613,LITERAL,2,,"""--platform=""",40,,1064,,,2,,char[12]
90194313614,LITERAL,3,,11,55,,1064,,,3,,int
90194313615,LITERAL,2,,0,62,,1064,,,2,,int
90194313616,LITERAL,1,,11,40,,1065,,,1,,int
90194313617,LITERAL,2,,0,58,,1068,,,2,,int
90194313618,LITERAL,2,,"""unix32-unsigned""",29,,1077,,,2,,char[16]
90194313619,LITERAL,2,,"""unix64-unsigned""",34,,1079,,,2,,char[16]
90194313620,LITERAL,2,,"""--plist-output=""",40,,1084,,,2,,char[16]
90194313621,LITERAL,3,,15,59,,1084,,,3,,int
90194313622,LITERAL,2,,0,66,,1084,,,2,,int
90194313623,LITERAL,2,,15,61,,1085,,,2,,int
90194313624,LITERAL,2,,""".""",24,,1087,,,2,,char[2]
90194313625,LITERAL,1,,"""plist folder does not exist: '""",37,,1091,,,1,,char[31]
90194313626,LITERAL,2,,"""'.""",28,,1093,,,2,,char[3]
90194313627,LITERAL,2,,'/',32,,1098,,,2,,char
90194313628,LITERAL,2,,'/',25,,1099,,,2,,char
90194313629,LITERAL,2,,"""--premium=""",41,,1106,,,2,,char[11]
90194313630,LITERAL,3,,10,55,,1106,,,3,,int
90194313631,LITERAL,2,,0,62,,1106,,,2,,int
90194313632,LITERAL,2,,"""--premium-""",89,,1106,,,2,,char[11]
90194313633,LITERAL,3,,10,103,,1106,,,3,,int
90194313634,LITERAL,2,,0,110,,1106,,,2,,int
90194313635,LITERAL,1,,"""autosar""",17,,1109,,,1,,char[8]
90194313636,LITERAL,2,,"""cert-c-2016""",17,,1110,,,2,,char[12]
90194313637,LITERAL,3,,"""cert-c++-2016""",17,,1111,,,3,,char[14]
